provider_symbol,symbol,sector,industry,source
20MICRONS.NS,20MICRONS,Basic Materials,Other Industrial Metals & Mining,
21STCENMGM.NS,21STCENMGM,Financial Services,Capital Markets,
360ONE.NS,360ONE,Financial Services,Asset Management,
3IINFOLTD.NS,3IINFOLTD,Technology,Information Technology Services,
3MINDIA.NS,3MINDIA,Industrials,Conglomerates,
5PAISA.NS,5PAISA,Financial Services,Capital Markets,
63MOONS.NS,63MOONS,Technology,Software—Application,
A2ZINFRA.NS,A2ZINFRA,Industrials,Engineering & Construction,
AAATECH.NS,AAATECH,Technology,Information Technology Services,
AADHARHFC.NS,AADHARHFC,Financial Services,Mortgage Finance,
AAKASH.NS,AAKASH,Energy,Oil & Gas Equipment & Services,
AAREYDRUGS.NS,AAREYDRUGS,Healthcare,Drug Manufacturers—Specialty & Generic,
AARON.NS,AARON,Industrials,Specialty Industrial Machinery,
AARTECH.NS,AARTECH,Industrials,Electrical Equipment & Parts,
AARTIDRUGS.NS,AARTIDRUGS,Healthcare,Drug Manufacturers—Specialty & Generic,
AARTIIND.NS,AARTIIND,Basic Materials,Specialty Chemicals,
AARTIPHARM.NS,AARTIPHARM,Healthcare,Drug Manufacturers—Specialty & Generic,
AARTISURF.NS,AARTISURF,Basic Materials,Specialty Chemicals,
AARVI.NS,AARVI,Industrials,Staffing & Employment Services,
AAVAS.NS,AAVAS,Financial Services,Mortgage Finance,
ABAN.NS,ABAN,Energy,Oil & Gas Drilling,
ABB.NS,ABB,Industrials,Specialty Industrial Machinery,
ABBOTINDIA.NS,ABBOTINDIA,Healthcare,Drug Manufacturers—Specialty & Generic,
ABCAPITAL.NS,ABCAPITAL,Financial Services,Financial Conglomerates,
ABCOTS.NS,ABCOTS,Consumer Cyclical,Textile Manufacturing,
ABDL.NS,ABDL,Consumer Defensive,Beverages—Wineries & Distilleries,
ABFRL.NS,ABFRL,Consumer Cyclical,Apparel Manufacturing,
ABINFRA.NS,ABINFRA,Industrials,Engineering & Construction,
ABLBL.NS,ABLBL,Consumer Cyclical,Apparel Retail,
ABMINTLLTD.NS,ABMINTLLTD,Basic Materials,Specialty Chemicals,
ABREL.NS,ABREL,Real Estate,Real Estate Services,
ABSLAMC.NS,ABSLAMC,Financial Services,Asset Management,
ACC.NS,ACC,Basic Materials,Building Materials,
ACCELYA.NS,ACCELYA,Technology,Information Technology Services,
ACCURACY.NS,ACCURACY,Industrials,Integrated Freight & Logistics,
ACE.NS,ACE,Industrials,Farm & Heavy Construction Machinery,
ACEINTEG.NS,ACEINTEG,Industrials,Staffing & Employment Services,
ACI.NS,ACI,Basic Materials,Chemicals,
ACL.NS,ACL,Basic Materials,Building Materials,
ACMESOLAR.NS,ACMESOLAR,Utilities,Utilities—Renewable,
ACUTAAS.NS,ACUTAAS,Basic Materials,Specialty Chemicals,
ADANIENSOL.NS,ADANIENSOL,Utilities,Utilities—Independent Power Producers,
ADANIENT.NS,ADANIENT,Industrials,,
ADANIGREEN.NS,ADANIGREEN,Utilities,Utilities—Renewable,
ADANIPORTS.NS,ADANIPORTS,Industrials,,
ADANIPOWER.NS,ADANIPOWER,Utilities,Utilities—Independent Power Producers,
ADFFOODS.NS,ADFFOODS,Consumer Defensive,Packaged Foods,
ADL.NS,ADL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
ADOR.NS,ADOR,Industrials,Specialty Industrial Machinery,
ADROITINFO.NS,ADROITINFO,Technology,Information Technology Services,
ADSL.NS,ADSL,Technology,Information Technology Services,
ADVAIT.NS,ADVAIT,Industrials,Specialty Industrial Machinery,
ADVANCE.NS,ADVANCE,Basic Materials,Agricultural Inputs,
ADVANIHOTR.NS,ADVANIHOTR,Consumer Cyclical,Lodging,
ADVENTHTL.NS,ADVENTHTL,Consumer Cyclical,Lodging,
ADVENZYMES.NS,ADVENZYMES,Basic Materials,Specialty Chemicals,
AEGISLOG.NS,AEGISLOG,Energy,Oil & Gas Refining & Marketing,
AEGISVOPAK.NS,AEGISVOPAK,Energy,Oil & Gas Equipment & Services,
AEPL.NS,AEPL,Industrials,Electrical Equipment & Parts,
AEQUS.NS,AEQUS,Industrials,Aerospace & Defense,
AEROENTER.NS,AEROENTER,Basic Materials,Steel,
AEROFLEX.NS,AEROFLEX,Industrials,Metal Fabrication,
AERONEU.NS,AERONEU,Consumer Cyclical,Packaging & Containers,
AEROPLANE.NS,AEROPLANE,Consumer Defensive,Farm Products,
AETHER.NS,AETHER,Basic Materials,Specialty Chemicals,
AFCONS.NS,AFCONS,Industrials,Engineering & Construction,
AFFLE.NS,AFFLE,Communication Services,Advertising Agencies,
AFFORDABLE.NS,AFFORDABLE,Industrials,Specialty Industrial Machinery,
AFIL.NS,AFIL,Financial Services,Credit Services,
AFSL.NS,AFSL,Financial Services,Capital Markets,
AGARIND.NS,AGARIND,Basic Materials,Specialty Chemicals,
AGARWALEYE.NS,AGARWALEYE,Healthcare,Medical Instruments & Supplies,
AGI.NS,AGI,Consumer Cyclical,Packaging & Containers,
AGIIL.NS,AGIIL,Real Estate,Real Estate—Development,
AGROPHOS.NS,AGROPHOS,Basic Materials,Agricultural Inputs,
AGSTRA.NS,AGSTRA,Technology,Software—Infrastructure,
AHCL.NS,AHCL,Healthcare,Drug Manufacturers—Specialty & Generic,
AHLADA.NS,AHLADA,Industrials,Building Products & Equipment,
AHLEAST.NS,AHLEAST,Consumer Cyclical,Lodging,
AHLUCONT.NS,AHLUCONT,Industrials,Engineering & Construction,
AHLWEST.NS,AHLWEST,Consumer Cyclical,Lodging,
AIAENG.NS,AIAENG,Industrials,Specialty Industrial Machinery,
AIIL.NS,AIIL,Financial Services,Capital Markets,
AIRAN.NS,AIRAN,Technology,Information Technology Services,
AIROLAM.NS,AIROLAM,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
AJANTPHARM.NS,AJANTPHARM,Healthcare,Drug Manufacturers—Specialty & Generic,
AJAXENGG.NS,AJAXENGG,Industrials,Farm & Heavy Construction Machinery,
AJMERA.NS,AJMERA,Real Estate,Real Estate—Development,
AJOONI.NS,AJOONI,Consumer Defensive,Packaged Foods,
AKASH.NS,AKASH,Industrials,Engineering & Construction,
AKG.NS,AKG,Industrials,Industrial Distribution,
AKI.NS,AKI,Consumer Cyclical,Footwear & Accessories,
AKSHAR.NS,AKSHAR,Consumer Cyclical,Textile Manufacturing,
AKSHARCHEM.NS,AKSHARCHEM,Basic Materials,Specialty Chemicals,
AKSHOPTFBR.NS,AKSHOPTFBR,Technology,Communication Equipment,
AKUMS.NS,AKUMS,Healthcare,Drug Manufacturers—Specialty & Generic,
ALANKIT.NS,ALANKIT,Technology,Information Technology Services,
ALBERTDAVD.NS,ALBERTDAVD,Healthcare,Drug Manufacturers—Specialty & Generic,
ALEMBICLTD.NS,ALEMBICLTD,Real Estate,Real Estate—Development,
ALGOQUANT.NS,ALGOQUANT,Financial Services,Capital Markets,
ALICON.NS,ALICON,Industrials,Metal Fabrication,
ALIVUS.NS,ALIVUS,Healthcare,Drug Manufacturers—Specialty & Generic,
ALKALI.NS,ALKALI,Basic Materials,Specialty Chemicals,
ALKEM.NS,ALKEM,Healthcare,Drug Manufacturers—Specialty & Generic,
ALKYLAMINE.NS,ALKYLAMINE,Basic Materials,Specialty Chemicals,
ALLCARGO.NS,ALLCARGO,Industrials,Integrated Freight & Logistics,
ALLDIGI.NS,ALLDIGI,Industrials,Specialty Business Services,
ALLTIME.NS,ALLTIME,Consumer Defensive,Household & Personal Products,
ALMONDZ.NS,ALMONDZ,Financial Services,Capital Markets,
ALOKINDS.NS,ALOKINDS,Consumer Cyclical,Textile Manufacturing,
ALPA.NS,ALPA,Healthcare,Drug Manufacturers—Specialty & Generic,
ALPHAGEO.NS,ALPHAGEO,Energy,Oil & Gas Equipment & Services,
AMAGI.NS,AMAGI,Technology,Software—Application,
AMANTA.NS,AMANTA,Healthcare,Drug Manufacturers—Specialty & Generic,
AMBALALSA.NS,AMBALALSA,Healthcare,Drug Manufacturers—Specialty & Generic,
AMBER.NS,AMBER,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
AMBICAAGAR.NS,AMBICAAGAR,Consumer Defensive,Household & Personal Products,
AMBIKCO.NS,AMBIKCO,Consumer Cyclical,Textile Manufacturing,
AMBUJACEM.NS,AMBUJACEM,Basic Materials,Building Materials,
AMDIND.NS,AMDIND,Consumer Cyclical,Packaging & Containers,
AMJLAND.NS,AMJLAND,Real Estate,Real Estate—Development,
AMNPLST.NS,AMNPLST,Basic Materials,Chemicals,
AMRUTANJAN.NS,AMRUTANJAN,Healthcare,Drug Manufacturers—Specialty & Generic,
ANANDRATHI.NS,ANANDRATHI,Financial Services,Asset Management,
ANANTRAJ.NS,ANANTRAJ,Real Estate,Real Estate—Development,
ANDHRAPAP.NS,ANDHRAPAP,Basic Materials,Paper & Paper Products,
ANDHRSUGAR.NS,ANDHRSUGAR,Basic Materials,Chemicals,
ANGELONE.NS,ANGELONE,Financial Services,Capital Markets,
ANIKINDS.NS,ANIKINDS,Consumer Defensive,Food Distribution,
ANMOL.NS,ANMOL,Energy,Thermal Coal,
ANSALAPI.NS,ANSALAPI,Real Estate,Real Estate—Development,
ANTELOPUS.NS,ANTELOPUS,Energy,Oil & Gas E&P,
ANTGRAPHIC.NS,ANTGRAPHIC,Consumer Cyclical,Packaging & Containers,
ANTHEM.NS,ANTHEM,Healthcare,Biotechnology,
ANUHPHR.NS,ANUHPHR,Healthcare,Drug Manufacturers—Specialty & Generic,
ANUP.NS,ANUP,Industrials,Specialty Industrial Machinery,
ANURAS.NS,ANURAS,Basic Materials,Specialty Chemicals,
APARINDS.NS,APARINDS,Industrials,Electrical Equipment & Parts,
APCL.NS,APCL,Basic Materials,Building Materials,
APCOTEXIND.NS,APCOTEXIND,Basic Materials,Specialty Chemicals,
APEX.NS,APEX,Consumer Defensive,Farm Products,
APLAPOLLO.NS,APLAPOLLO,Basic Materials,Steel,
APLLTD.NS,APLLTD,Healthcare,Drug Manufacturers—Specialty & Generic,
APOLLO.NS,APOLLO,Industrials,Aerospace & Defense,
APOLLOHOSP.NS,APOLLOHOSP,Healthcare,,
APOLLOPIPE.NS,APOLLOPIPE,Industrials,Building Products & Equipment,
APOLLOTYRE.NS,APOLLOTYRE,Consumer Cyclical,Auto Parts,
APOLSINHOT.NS,APOLSINHOT,Industrials,Specialty Business Services,
APTECHT.NS,APTECHT,Consumer Defensive,Education & Training Services,
APTUS.NS,APTUS,Financial Services,Mortgage Finance,
AQYLON.NS,AQYLON,Communication Services,Broadcasting,
ARCHIDPLY.NS,ARCHIDPLY,Basic Materials,Lumber & Wood Production,
ARCHIES.NS,ARCHIES,Consumer Cyclical,Specialty Retail,
ARE&M.NS,ARE&M,Industrials,Electrical Equipment & Parts,
ARENTERP.NS,ARENTERP,Basic Materials,Other Industrial Metals & Mining,
ARFIN.NS,ARFIN,Basic Materials,Aluminum,
ARIES.NS,ARIES,Basic Materials,Agricultural Inputs,
ARIHANT.NS,ARIHANT,Real Estate,Real Estate—Development,
ARIHANTCAP.NS,ARIHANTCAP,Financial Services,Capital Markets,
ARIHANTSUP.NS,ARIHANTSUP,Real Estate,Real Estate—Development,
ARIS.NS,ARIS,Industrials,Engineering & Construction,
ARKADE.NS,ARKADE,Real Estate,Real Estate—Development,
ARMANFIN.NS,ARMANFIN,Financial Services,Credit Services,
AROGRANITE.NS,AROGRANITE,Industrials,Building Products & Equipment,
ARROWGREEN.NS,ARROWGREEN,Consumer Cyclical,Packaging & Containers,
ARSHIYA.NS,ARSHIYA,Industrials,Integrated Freight & Logistics,
ARSSBL.NS,ARSSBL,Financial Services,Financial Conglomerates,
ARTNIRMAN.NS,ARTNIRMAN,Real Estate,Real Estate—Development,
ARVEE.NS,ARVEE,Basic Materials,Specialty Chemicals,
ARVIND.NS,ARVIND,Consumer Cyclical,Textile Manufacturing,
ARVINDFASN.NS,ARVINDFASN,Consumer Cyclical,Apparel Retail,
ARVSMART.NS,ARVSMART,Real Estate,Real Estate—Development,
ASAHIINDIA.NS,ASAHIINDIA,Consumer Cyclical,Auto Parts,
ASAHISONG.NS,ASAHISONG,Basic Materials,Specialty Chemicals,
ASAL.NS,ASAL,Consumer Cyclical,Auto Parts,
ASALCBR.NS,ASALCBR,Consumer Defensive,Beverages—Wineries & Distilleries,
ASHAPURMIN.NS,ASHAPURMIN,Basic Materials,Other Industrial Metals & Mining,
ASHIANA.NS,ASHIANA,Real Estate,Real Estate—Development,
ASHIMASYN.NS,ASHIMASYN,Real Estate,Real Estate—Development,
ASHOKA.NS,ASHOKA,Industrials,Engineering & Construction,
ASHOKAMET.NS,ASHOKAMET,Basic Materials,Steel,
ASHOKLEY.NS,ASHOKLEY,Industrials,Farm & Heavy Construction Machinery,
ASIANENE.NS,ASIANENE,Energy,Oil & Gas Equipment & Services,
ASIANHOTNR.NS,ASIANHOTNR,Consumer Cyclical,Lodging,
ASIANPAINT.NS,ASIANPAINT,Basic Materials,,
ASIANTILES.NS,ASIANTILES,Industrials,Building Products & Equipment,
ASKAUTOLTD.NS,ASKAUTOLTD,Consumer Cyclical,Auto Parts,
ASMS.NS,ASMS,Technology,Information Technology Services,
ASPINWALL.NS,ASPINWALL,Consumer Defensive,Farm Products,
ASTEC.NS,ASTEC,Basic Materials,Agricultural Inputs,
ASTERDM.NS,ASTERDM,Healthcare,Medical Care Facilities,
ASTRAL.NS,ASTRAL,Industrials,Building Products & Equipment,
ASTRAMICRO.NS,ASTRAMICRO,Technology,Communication Equipment,
ASTRAZEN.NS,ASTRAZEN,Healthcare,Drug Manufacturers—Specialty & Generic,
ASTRON.NS,ASTRON,Basic Materials,Paper & Paper Products,
ATALREAL.NS,ATALREAL,Industrials,Engineering & Construction,
ATAM.NS,ATAM,Industrials,Specialty Industrial Machinery,
ATGL.NS,ATGL,Utilities,Utilities—Regulated Gas,
ATHERENERG.NS,ATHERENERG,Consumer Cyclical,Auto Manufacturers,
ATL.NS,ATL,Industrials,Integrated Freight & Logistics,
ATLANTAA.NS,ATLANTAA,Industrials,Infrastructure Operations,
ATLANTAELE.NS,ATLANTAELE,Industrials,Electrical Equipment & Parts,
ATLASCYCLE.NS,ATLASCYCLE,Consumer Cyclical,Leisure,
ATUL.NS,ATUL,Basic Materials,Specialty Chemicals,
ATULAUTO.NS,ATULAUTO,Consumer Cyclical,Auto Manufacturers,
AUBANK.NS,AUBANK,Financial Services,Banks—Regional,
AURIGROW.NS,AURIGROW,Industrials,Electrical Equipment & Parts,
AURIONPRO.NS,AURIONPRO,Technology,Software—Application,
AUROPHARMA.NS,AUROPHARMA,Healthcare,Drug Manufacturers—Specialty & Generic,
AURUM.NS,AURUM,Real Estate,Real Estate Services,
AURUS.NS,AURUS,Consumer Cyclical,Luxury Goods,
AUSOMENT.NS,AUSOMENT,Financial Services,Capital Markets,
AUTOAXLES.NS,AUTOAXLES,Consumer Cyclical,Auto Parts,
AUTOIND.NS,AUTOIND,Consumer Cyclical,Auto Parts,
AVADHSUGAR.NS,AVADHSUGAR,Consumer Defensive,Confectioners,
AVALON.NS,AVALON,Technology,Electronic Components,
AVANTEL.NS,AVANTEL,Technology,Communication Equipment,
AVANTIFEED.NS,AVANTIFEED,Consumer Defensive,Packaged Foods,
AVG.NS,AVG,Industrials,Integrated Freight & Logistics,
AVL.NS,AVL,Consumer Cyclical,Specialty Retail,
AVONMORE.NS,AVONMORE,Financial Services,Capital Markets,
AVROIND.NS,AVROIND,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
AVTNPL.NS,AVTNPL,Basic Materials,Specialty Chemicals,
AWFIS.NS,AWFIS,Industrials,Rental & Leasing Services,
AWHCL.NS,AWHCL,Industrials,Waste Management,
AWL.NS,AWL,Consumer Defensive,Packaged Foods,
AXISBANK.NS,AXISBANK,Financial Services,,
AXISCADES.NS,AXISCADES,Industrials,Engineering & Construction,
AXITA.NS,AXITA,Consumer Cyclical,Textile Manufacturing,
AYE.NS,AYE,Financial Services,Credit Services,
AYMSYNTEX.NS,AYMSYNTEX,Consumer Cyclical,Textile Manufacturing,
AZAD.NS,AZAD,Industrials,Specialty Industrial Machinery,
BAFNAPH.NS,BAFNAPH,Healthcare,Drug Manufacturers—Specialty & Generic,
BAGFILMS.NS,BAGFILMS,Communication Services,Broadcasting,
BAIDFIN.NS,BAIDFIN,Financial Services,Credit Services,
BAJAJ-AUTO.NS,BAJAJ-AUTO,Consumer Cyclical,,
BAJAJCON.NS,BAJAJCON,Consumer Defensive,Household & Personal Products,
BAJAJELEC.NS,BAJAJELEC,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
BAJAJFINSV.NS,BAJAJFINSV,Financial Services,,
BAJAJHCARE.NS,BAJAJHCARE,Healthcare,Drug Manufacturers—Specialty & Generic,
BAJAJHFL.NS,BAJAJHFL,Financial Services,Mortgage Finance,
BAJAJHIND.NS,BAJAJHIND,Consumer Defensive,Confectioners,
BAJAJHLDNG.NS,BAJAJHLDNG,Financial Services,Asset Management,
BAJAJINDEF.NS,BAJAJINDEF,Industrials,Farm & Heavy Construction Machinery,
BAJEL.NS,BAJEL,Utilities,Utilities—Regulated Electric,
BAJFINANCE.NS,BAJFINANCE,Financial Services,,
BALAJEE.NS,BALAJEE,Consumer Cyclical,Packaging & Containers,
BALAJITELE.NS,BALAJITELE,Communication Services,Entertainment,
BALAMINES.NS,BALAMINES,Basic Materials,Specialty Chemicals,
BALAXI.NS,BALAXI,Healthcare,Drug Manufacturers—Specialty & Generic,
BALKRISHNA.NS,BALKRISHNA,Consumer Cyclical,Packaging & Containers,
BALKRISIND.NS,BALKRISIND,Consumer Cyclical,Auto Parts,
BALMLAWRIE.NS,BALMLAWRIE,Industrials,Conglomerates,
BALPHARMA.NS,BALPHARMA,Healthcare,Drug Manufacturers—Specialty & Generic,
BALRAMCHIN.NS,BALRAMCHIN,Consumer Defensive,Confectioners,
BALUFORGE.NS,BALUFORGE,Industrials,Metal Fabrication,
BANARBEADS.NS,BANARBEADS,Consumer Cyclical,Footwear & Accessories,
BANARISUG.NS,BANARISUG,Consumer Defensive,Confectioners,
BANCOINDIA.NS,BANCOINDIA,Consumer Cyclical,Auto Parts,
BANDHANBNK.NS,BANDHANBNK,Financial Services,Banks—Regional,
BANG.NS,BANG,Consumer Cyclical,Apparel Manufacturing,
BANKA.NS,BANKA,Industrials,Pollution & Treatment Controls,
BANKBARODA.NS,BANKBARODA,Financial Services,Banks—Regional,
BANKINDIA.NS,BANKINDIA,Financial Services,Banks—Regional,
BANSALWIRE.NS,BANSALWIRE,Basic Materials,Steel,
BANSWRAS.NS,BANSWRAS,Consumer Cyclical,Textile Manufacturing,
BASF.NS,BASF,Basic Materials,Specialty Chemicals,
BASML.NS,BASML,Consumer Cyclical,Textile Manufacturing,
BATAINDIA.NS,BATAINDIA,Consumer Cyclical,Footwear & Accessories,
BATLIBOI.NS,BATLIBOI,Industrials,Specialty Industrial Machinery,
BAYERCROP.NS,BAYERCROP,Basic Materials,Agricultural Inputs,
BBL.NS,BBL,Industrials,Electrical Equipment & Parts,
BBOX.NS,BBOX,Technology,Software—Application,
BBTC.NS,BBTC,Consumer Defensive,Packaged Foods,
BBTCL.NS,BBTCL,Consumer Cyclical,Packaging & Containers,
BCG.NS,BCG,Communication Services,Advertising Agencies,
BCLIND.NS,BCLIND,Consumer Defensive,Beverages—Wineries & Distilleries,
BCONCEPTS.NS,BCONCEPTS,Consumer Cyclical,Footwear & Accessories,
BCPL.NS,BCPL,Industrials,Infrastructure Operations,
BDL.NS,BDL,Industrials,Aerospace & Defense,
BEARDSELL.NS,BEARDSELL,Industrials,Building Products & Equipment,
BECTORFOOD.NS,BECTORFOOD,Consumer Defensive,Packaged Foods,
BEDMUTHA.NS,BEDMUTHA,Basic Materials,Steel,
BEL.NS,BEL,Industrials,Aerospace & Defense,
BELLACASA.NS,BELLACASA,Consumer Cyclical,Textile Manufacturing,
BELRISE.NS,BELRISE,Consumer Cyclical,Auto Parts,
BEML.NS,BEML,Industrials,Conglomerates,
BEPL.NS,BEPL,Basic Materials,Chemicals,
BERGEPAINT.NS,BERGEPAINT,Basic Materials,Specialty Chemicals,
BESTAGRO.NS,BESTAGRO,Basic Materials,Agricultural Inputs,
BETA.NS,BETA,Healthcare,Drug Manufacturers—Specialty & Generic,
BFINVEST.NS,BFINVEST,Financial Services,Asset Management,
BFUTILITIE.NS,BFUTILITIE,Industrials,Infrastructure Operations,
BGRENERGY.NS,BGRENERGY,Industrials,Engineering & Construction,
BHAGCHEM.NS,BHAGCHEM,Basic Materials,Agricultural Inputs,
BHAGERIA.NS,BHAGERIA,Basic Materials,Specialty Chemicals,
BHAGYANGR.NS,BHAGYANGR,Basic Materials,Copper,
BHANDARI.NS,BHANDARI,Consumer Cyclical,Apparel Manufacturing,
BHARATCOAL.NS,BHARATCOAL,Basic Materials,Coking Coal,
BHARATFORG.NS,BHARATFORG,Consumer Cyclical,Auto Parts,
BHARATGEAR.NS,BHARATGEAR,Consumer Cyclical,Auto Parts,
BHARATRAS.NS,BHARATRAS,Basic Materials,Agricultural Inputs,
BHARATSE.NS,BHARATSE,Consumer Cyclical,Auto Parts,
BHARATWIRE.NS,BHARATWIRE,Basic Materials,Steel,
BHARTIARTL.NS,BHARTIARTL,Communication Services,,
BHARTIHEXA.NS,BHARTIHEXA,Communication Services,Telecom Services,
BHEL.NS,BHEL,Industrials,Specialty Industrial Machinery,
BIGBLOC.NS,BIGBLOC,Industrials,Building Products & Equipment,
BIKAJI.NS,BIKAJI,Consumer Defensive,Packaged Foods,
BIL.NS,BIL,Consumer Cyclical,Footwear & Accessories,
BILVYAPAR.NS,BILVYAPAR,Basic Materials,Specialty Chemicals,
BIMETAL.NS,BIMETAL,Consumer Cyclical,Auto Parts,
BIOCON.NS,BIOCON,Healthcare,Biotechnology,
BIOFILCHEM.NS,BIOFILCHEM,Healthcare,Drug Manufacturers—Specialty & Generic,
BIRLACABLE.NS,BIRLACABLE,Technology,Communication Equipment,
BIRLACORPN.NS,BIRLACORPN,Basic Materials,Building Materials,
BIRLAMONEY.NS,BIRLAMONEY,Financial Services,Capital Markets,
BIRLANU.NS,BIRLANU,Industrials,Building Products & Equipment,
BLACKBUCK.NS,BLACKBUCK,Technology,Software—Application,
BLAL.NS,BLAL,Financial Services,Shell Companies,
BLBLIMITED.NS,BLBLIMITED,Financial Services,Capital Markets,
BLISSGVS.NS,BLISSGVS,Healthcare,Drug Manufacturers—Specialty & Generic,
BLKASHYAP.NS,BLKASHYAP,Industrials,Engineering & Construction,
BLS.NS,BLS,Industrials,Specialty Business Services,
BLSE.NS,BLSE,Industrials,Specialty Business Services,
BLUECHIP.NS,BLUECHIP,Financial Services,Capital Markets,
BLUECOAST.NS,BLUECOAST,Consumer Cyclical,Lodging,
BLUEDART.NS,BLUEDART,Industrials,Integrated Freight & Logistics,
BLUEJET.NS,BLUEJET,Healthcare,Biotechnology,
BLUESTARCO.NS,BLUESTARCO,Industrials,Building Products & Equipment,
BLUESTONE.NS,BLUESTONE,Consumer Cyclical,Luxury Goods,
BLUSPRING.NS,BLUSPRING,Industrials,Specialty Business Services,
BMWVENTLTD.NS,BMWVENTLTD,Basic Materials,Steel,
BODALCHEM.NS,BODALCHEM,Basic Materials,Specialty Chemicals,
BOHRAIND.NS,BOHRAIND,Basic Materials,Agricultural Inputs,
BOMDYEING.NS,BOMDYEING,Consumer Cyclical,Textile Manufacturing,
BONLON.NS,BONLON,Basic Materials,Other Industrial Metals & Mining,
BORANA.NS,BORANA,Consumer Cyclical,Textile Manufacturing,
BOROLTD.NS,BOROLTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
BORORENEW.NS,BORORENEW,Technology,Solar,
BOROSCI.NS,BOROSCI,Consumer Cyclical,Packaging & Containers,
BOSCHLTD.NS,BOSCHLTD,Consumer Cyclical,Auto Parts,
BPCL.NS,BPCL,Energy,,
